LAT,LON,TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Max,AirTF_Avg,RH,Rain_in_Tot,WS_mph_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,SlrW_Avg,SlrMJ_Tot,Batt_Volt_Avg
-14.28,-170.71,2022-01-21 10:45:00,91674,13.16,36.71,28.388888888888886,85.1,0.0,,,,537.8,0.4839836,
-14.28,-170.71,2022-01-21 11:00:00,91675,13.12,37.95,28.944444444444443,84.9,0.0,,,,518.0,0.4661952,
-14.28,-170.71,2022-01-21 11:15:00,91676,13.03,37.6,28.833333333333332,84.0,0.0,,,,363.0,0.3266574,
-14.28,-170.71,2022-01-21 11:30:00,91677,12.97,37.34,28.72222222222222,85.3,0.0,,,,327.1,0.2943736,
-14.28,-170.71,2022-01-21 11:45:00,91678,13.17,38.15,29.166666666666668,81.8,0.0,,,,586.9,0.5281767,
-14.28,-170.71,2022-01-21 12:00:00,91679,13.08,38.48,29.444444444444443,80.1,0.0,,,,435.8,0.3921792,
-14.28,-170.71,2022-01-21 12:15:00,91680,13.05,38.39,29.055555555555557,83.8,0.0,,,,456.7,0.4110547,
-14.28,-170.71,2022-01-21 12:30:00,91681,13.04,38.24,29.27777777777778,81.6,0.0,,,,416.3,0.3746684,
-14.28,-170.71,2022-01-21 12:45:00,91682,13.0,38.05,29.055555555555557,81.9,0.0,,,,323.1,0.2907585,
-14.28,-170.71,2022-01-21 13:00:00,91683,13.04,37.86,29.0,81.8,0.0,,,,357.0,0.3212634,
-14.28,-170.71,2022-01-21 13:15:00,91684,13.1,38.34,29.38888888888889,79.54,0.0,,,,493.7,0.4443602,
-14.28,-170.71,2022-01-21 13:30:00,91685,13.19,39.74,30.22222222222222,80.2,0.0,,,,708.5,0.6376691,
-14.28,-170.71,2022-01-21 13:45:00,91686,13.2,40.85,30.38888888888889,79.84,0.0,,,,629.9,0.566933,
-14.28,-170.71,2022-01-21 14:00:00,91687,13.14,40.92,30.27777777777778,77.98,0.0,,,,472.1,0.4249222,
-14.28,-170.71,2022-01-21 14:15:00,91688,12.99,40.6,29.444444444444443,82.8,0.0,,,,278.3,0.2505017,
-14.28,-170.71,2022-01-21 14:30:00,91689,12.92,39.39,28.72222222222222,84.0,0.0,,,,220.5,0.1984656,
-14.28,-170.71,2022-01-21 14:45:00,91690,13.04,37.97,29.333333333333332,81.2,0.0,,,,377.4,0.3396627,
-14.28,-170.71,2022-01-21 15:00:00,91691,13.07,38.46,29.666666666666668,81.2,0.0,,,,393.9,0.3544886,
-14.28,-170.71,2022-01-21 15:15:00,91692,13.07,38.66,29.22222222222222,81.7,0.0,,,,393.9,0.354466,
-14.28,-170.71,2022-01-21 15:30:00,91693,13.09,38.87,29.333333333333332,79.6,0.0,,,,408.1,0.3673194,
-14.28,-170.71,2022-01-21 15:45:00,91694,13.12,39.16,29.444444444444443,78.69,0.0,,,,387.8,0.3490414,
-14.28,-170.71,2022-01-21 16:00:00,91695,13.12,39.25,29.555555555555557,77.81,0.0,,,,399.5,0.3595106,
-14.28,-170.71,2022-01-21 16:15:00,91696,13.11,39.3,29.333333333333332,80.0,0.0,,,,309.2,0.2782965,
-14.28,-170.71,2022-01-21 16:30:00,91697,13.0,38.95,29.055555555555557,83.4,0.0,,,,238.8,0.2149631,
-14.28,-170.71,2022-01-21 16:45:00,91698,12.85,38.21,28.444444444444443,84.7,0.0,,,,155.4,0.1398226,
-14.28,-170.71,2022-01-21 17:00:00,91699,12.81,37.04,28.000000000000004,85.2,0.0,,,,148.5,0.1336453,
-14.28,-170.71,2022-01-21 17:15:00,91700,12.8,36.1,27.88888888888889,87.9,0.0,,,,148.3,0.1334377,
-14.28,-170.71,2022-01-21 17:30:00,91701,12.76,35.44,27.83333333333333,89.6,0.0,,,,130.6,0.1175789,
-14.28,-170.71,2022-01-21 17:45:00,91702,12.71,35.01,27.38888888888889,90.6,0.0,,,,103.8,0.09345008,
-14.28,-170.71,2022-01-21 18:00:00,91703,12.66,34.49,27.11111111111111,90.1,0.0,,,,82.2,0.0739537,
-14.28,-170.71,2022-01-21 18:15:00,91704,12.62,33.91,26.666666666666668,91.6,0.0,,,,53.97,0.04856886,
-14.28,-170.71,2022-01-21 18:30:00,91705,12.58,33.16,26.06666666666667,92.9,0.0,,,,29.22,0.02629943,
-14.28,-170.71,2022-01-21 18:45:00,91706,12.56,32.33,25.700000000000003,94.0,0.0,,,,12.17,0.01095104,
-14.28,-170.71,2022-01-21 19:00:00,91707,12.55,31.61,25.4,95.3,0.0,,,,2.128,0.00191552,
-14.28,-170.71,2022-01-21 19:15:00,91708,12.54,30.9,25.100000000000005,95.9,0.0,,,,0.173,0.0001558458,
-14.28,-170.71,2022-01-21 19:30:00,91709,12.54,30.38,24.899999999999995,96.0,0.0,,,,0.015,1.36e-05,
-14.28,-170.71,2022-01-21 19:45:00,91710,12.54,30.07,24.761111111111106,96.4,0.0,,,,0.006,5.79e-06,
-14.28,-170.71,2022-01-21 20:00:00,91711,12.53,29.68,24.633333333333336,97.2,0.0,,,,0.011,9.87e-06,
-14.28,-170.71,2022-01-21 20:15:00,91712,12.53,29.42,24.549999999999997,97.8,0.0,,,,0.008,7.4e-06,
-14.28,-170.71,2022-01-21 20:30:00,91713,12.52,29.26,24.53333333333333,97.8,0.0,,,,0.007,6.54e-06,
-14.28,-170.71,2022-01-21 20:45:00,91714,12.52,29.09,24.41111111111111,98.0,0.0,,,,0.006,5.15e-06,
-14.28,-170.71,2022-01-21 21:00:00,91715,12.52,28.96,24.388888888888893,97.8,0.0,,,,0.003,3e-06,
-14.28,-170.71,2022-01-21 21:15:00,91716,12.51,28.84,24.261111111111113,98.0,0.0,,,,0.009,8.37e-06,
-14.28,-170.71,2022-01-21 21:30:00,91717,12.51,28.71,24.21666666666667,98.1,0.0,,,,0.009,8.47e-06,
-14.28,-170.71,2022-01-21 21:45:00,91718,12.5,28.65,24.177777777777774,98.4,0.0,,,,0.004,3.43e-06,
-14.28,-170.71,2022-01-21 22:00:00,91719,12.5,28.55,24.200000000000003,98.0,0.0,,,,0.005,4.5e-06,
-14.28,-170.71,2022-01-21 22:15:00,91720,12.49,28.51,24.294444444444448,98.3,0.0,,,,0.005,4.72e-06,
-14.28,-170.71,2022-01-21 22:30:00,91721,12.49,28.46,24.261111111111113,98.5,0.0,,,,0.005,4.72e-06,
-14.28,-170.71,2022-01-21 22:45:00,91722,12.49,28.46,24.250000000000004,98.5,0.0,,,,0.003,2.57e-06,
-14.28,-170.71,2022-01-21 23:00:00,91723,12.48,28.38,24.294444444444448,98.8,0.0,,,,0.005,4.83e-06,
-14.28,-170.71,2022-01-21 23:15:00,91724,12.47,28.35,24.33888888888889,99.2,0.0,,,,0.007,6.11e-06,
-14.28,-170.71,2022-01-21 23:30:00,91725,12.47,28.44,24.450000000000003,99.0,0.0,,,,0.002,1.72e-06,
-14.28,-170.71,2022-01-21 23:45:00,91726,12.46,28.5,24.522222222222222,99.0,0.0,,,,0.005,4.83e-06,
-14.28,-170.71,2022-01-22 00:00:00,91727,12.46,28.47,24.444444444444443,99.0,0.0,,,,0.006,5.36e-06,
-14.28,-170.71,2022-01-22 00:15:00,91728,12.45,28.42,24.40555555555556,99.1,0.0,,,,0.009,8.47e-06,
-14.28,-170.71,2022-01-22 00:30:00,91729,12.45,28.39,24.377777777777776,99.3,0.0,,,,0.007,6.65e-06,
-14.28,-170.71,2022-01-22 00:45:00,91730,12.44,28.35,24.372222222222224,99.4,0.0,,,,0.008,7.29e-06,
-14.28,-170.71,2022-01-22 01:00:00,91731,12.44,28.32,24.388888888888893,99.2,0.0,,,,0.012,1.05e-05,
-14.28,-170.71,2022-01-22 01:15:00,91732,12.43,28.34,24.450000000000003,99.0,0.0,,,,0.008,7.08e-06,
-14.28,-170.71,2022-01-22 01:30:00,91733,12.42,28.35,24.477777777777778,99.4,0.0,,,,0.004,3.43e-06,
-14.28,-170.71,2022-01-22 01:45:00,91734,12.42,28.52,24.805555555555557,97.8,0.0,,,,0.008,7.4e-06,
-14.28,-170.71,2022-01-22 02:00:00,91735,12.41,28.67,24.983333333333334,97.1,0.0,,,,0.003,2.68e-06,
-14.28,-170.71,2022-01-22 02:15:00,91736,12.4,28.7,24.93333333333333,97.5,0.0,,,,0.005,4.61e-06,
-14.28,-170.71,2022-01-22 02:30:00,91737,12.4,28.68,24.799999999999997,98.0,0.0,,,,0.006,5.58e-06,
-14.28,-170.71,2022-01-22 02:45:00,91738,12.39,28.57,24.527777777777782,98.5,0.0,,,,0.01,8.69e-06,
-14.28,-170.71,2022-01-22 03:00:00,91739,12.39,28.42,24.33888888888889,98.7,0.0,,,,0.006,5.04e-06,
-14.28,-170.71,2022-01-22 03:15:00,91740,12.38,28.32,24.250000000000004,98.9,0.0,,,,0.006,5.58e-06,
-14.28,-170.71,2022-01-22 03:30:00,91741,12.38,28.16,24.111111111111114,99.3,0.0,,,,0.008,7.19e-06,
-14.28,-170.71,2022-01-22 03:45:00,91742,12.37,28.05,24.055555555555557,99.6,0.0,,,,0.007,6.11e-06,
-14.28,-170.71,2022-01-22 04:00:00,91743,12.37,28.0,24.01111111111111,99.6,0.0,,,,0.008,7.62e-06,
-14.28,-170.71,2022-01-22 04:15:00,91744,12.36,27.91,24.050000000000004,99.6,0.0,,,,0.002,1.82e-06,
-14.28,-170.71,2022-01-22 04:30:00,91745,12.36,27.94,24.194444444444443,99.3,0.0,,,,0.01,8.8e-06,
-14.28,-170.71,2022-01-22 04:45:00,91746,12.35,27.96,24.255555555555553,99.4,0.0,,,,0.006,5.04e-06,
-14.28,-170.71,2022-01-22 05:00:00,91747,12.35,27.96,24.227777777777778,99.5,0.0,,,,0.014,1.23e-05,
-14.28,-170.71,2022-01-22 05:15:00,91748,12.35,27.98,24.327777777777783,99.6,0.0,,,,0.008,7.29e-06,
-14.28,-170.71,2022-01-22 05:30:00,91749,12.34,28.04,24.394444444444442,99.7,0.0,,,,0.004,3.75e-06,
-14.28,-170.71,2022-01-22 05:45:00,91750,12.34,28.06,24.388888888888893,99.9,0.0,,,,0.027,2.42e-05,
-14.28,-170.71,2022-01-22 06:00:00,91751,12.34,28.15,24.383333333333333,99.9,0.0,,,,2.269,0.002042513,
-14.28,-170.71,2022-01-22 06:15:00,91752,12.33,28.19,24.34444444444444,100.0,0.0,,,,4.418,0.003976266,
-14.28,-170.71,2022-01-22 06:30:00,91753,12.34,28.24,24.34444444444444,100.0,0.0,,,,16.09,0.01448411,
-14.28,-170.71,2022-01-22 06:45:00,91754,12.36,28.42,24.48333333333333,100.0,0.0,,,,36.77,0.03309605,
-14.28,-170.71,2022-01-22 07:00:00,91755,12.38,28.73,24.727777777777778,100.0,0.0,,,,61.34,0.05521038,
-14.28,-170.71,2022-01-22 07:15:00,91756,12.44,29.21,25.09444444444445,99.8,0.0,,,,93.8,0.08440986,
-14.28,-170.71,2022-01-22 07:30:00,91757,12.56,29.95,25.58888888888889,99.3,0.0,,,,137.1,0.1233498,
-14.28,-170.71,2022-01-22 07:45:00,91758,12.77,30.95,26.105555555555554,96.6,0.0,,,,184.9,0.166418,
-14.28,-170.71,2022-01-22 08:00:00,91759,12.94,32.12,26.833333333333332,91.9,0.0,,,,229.8,0.2067962,
-14.28,-170.71,2022-01-22 08:15:00,91760,13.05,33.48,27.61111111111111,87.4,0.0,,,,286.9,0.2582498,
-14.28,-170.71,2022-01-22 08:30:00,91761,13.14,35.05,28.111111111111107,85.9,0.0,,,,360.1,0.3241286,
-14.28,-170.71,2022-01-22 08:45:00,91762,13.22,36.8,28.72222222222222,84.2,0.0,,,,427.0,0.3842877,
-14.28,-170.71,2022-01-22 09:00:00,91763,13.36,38.58,28.88888888888889,84.1,0.0,,,,528.7,0.475846,
-14.28,-170.71,2022-01-22 09:15:00,91764,13.37,41.06,29.27777777777778,81.9,0.0,,,,603.2,0.5429187,
-14.28,-170.71,2022-01-22 09:30:00,91765,13.32,42.13,29.666666666666668,79.74,0.0,,,,674.4,0.6069204,
-14.28,-170.71,2022-01-22 09:45:00,91766,13.3,42.73,30.055555555555557,79.45,0.0,,,,637.4,0.5736855,
-14.28,-170.71,2022-01-22 10:00:00,91767,13.3,42.81,29.5,80.0,0.0,,,,714.5,0.6430603,
-14.28,-170.71,2022-01-22 10:15:00,91768,13.31,43.28,30.11111111111111,75.49,0.0,,,,787.3,0.7085983,
-14.28,-170.71,2022-01-22 10:30:00,91769,13.28,43.84,30.666666666666668,73.64,0.0,,,,808.0,0.7268428,
-14.28,-170.71,2022-01-22 10:45:00,91770,13.29,43.87,30.166666666666668,74.88,0.0,,,,745.2,0.6706465,
-14.28,-170.71,2022-01-22 11:00:00,91771,13.29,43.73,30.38888888888889,75.82,0.0,,,,914.0,0.8224832,
-14.28,-170.71,2022-01-22 11:15:00,91772,13.27,44.09,30.944444444444443,76.87,0.0,,,,823.0,0.7402915,
-14.28,-170.71,2022-01-22 11:30:00,91773,13.27,44.05,30.72222222222222,75.27,0.0,,,,736.3,0.6626531,
-14.28,-170.71,2022-01-22 11:45:00,91774,13.28,43.74,30.27777777777778,76.05,0.0,,,,679.5,0.6115448,
-14.28,-170.71,2022-01-22 12:00:00,91775,13.28,43.13,29.555555555555557,75.14,0.0,,,,680.0,0.6120027,
-14.28,-170.71,2022-01-22 12:15:00,91776,13.28,42.0,30.27777777777778,75.68,0.0,,,,650.0,0.5849636,
-14.28,-170.71,2022-01-22 12:30:00,91777,13.28,42.4,30.77777777777778,73.68,0.0,,,,647.9,0.5831314,
-14.28,-170.71,2022-01-22 12:45:00,91778,13.28,42.81,30.88888888888889,73.64,0.0,,,,690.2,0.6211812,
-14.28,-170.71,2022-01-22 13:00:00,91779,13.28,43.18,31.055555555555557,73.67,0.0,,,,697.1,0.6273681,
-14.28,-170.71,2022-01-22 13:15:00,91780,13.28,43.33,30.88888888888889,73.17,0.0,,,,700.3,0.6302823,
-14.28,-170.71,2022-01-22 13:30:00,91781,13.28,43.82,31.166666666666668,72.68,0.0,,,,713.4,0.642096,
-14.28,-170.71,2022-01-22 13:45:00,91782,13.28,43.93,30.166666666666668,77.29,0.0,,,,631.2,0.5680565,
-14.28,-170.71,2022-01-22 14:00:00,91783,13.28,43.46,30.0,76.87,0.0,,,,803.0,0.723057,
-14.28,-170.71,2022-01-22 14:15:00,91784,13.28,43.46,30.055555555555557,73.48,0.0,,,,855.0,0.7696284,
-14.28,-170.71,2022-01-22 14:30:00,91785,13.28,43.52,29.944444444444443,75.53,0.0,,,,675.8,0.6082389,
-14.28,-170.71,2022-01-22 14:45:00,91786,13.28,42.92,30.27777777777778,73.7,0.0,,,,783.3,0.7049533,
-14.28,-170.71,2022-01-22 15:00:00,91787,13.2,43.05,30.555555555555557,72.93,0.0,,,,735.3,0.6618008,
-14.28,-170.71,2022-01-22 15:15:00,91788,13.03,42.38,30.11111111111111,76.9,0.0,,,,702.1,0.6319292,
-14.28,-170.71,2022-01-22 15:30:00,91789,12.98,42.49,30.555555555555557,73.06,0.0,,,,728.4,0.6555901,
-14.28,-170.71,2022-01-22 15:45:00,91790,12.89,43.18,30.88888888888889,73.18,0.0,,,,638.6,0.5747302,
-14.28,-170.71,2022-01-22 16:00:00,91791,12.85,43.26,30.666666666666668,73.82,0.0,,,,517.1,0.4654223,
-14.28,-170.71,2022-01-22 16:15:00,91792,12.83,43.15,30.444444444444443,78.56,0.0,,,,453.3,0.4079487,
-14.28,-170.71,2022-01-22 16:30:00,91793,12.82,42.88,29.666666666666668,78.31,0.0,,,,361.6,0.3254804,
-14.28,-170.71,2022-01-22 16:45:00,91794,12.8,41.44,30.5,72.33,0.0,,,,416.2,0.3746062,
-14.28,-170.71,2022-01-22 17:00:00,91795,12.69,41.45,29.88888888888889,74.1,0.0,,,,339.1,0.3051912,
-14.28,-170.71,2022-01-22 17:15:00,91796,12.65,41.21,29.27777777777778,83.3,0.0,,,,126.2,0.1136152,
-14.28,-170.71,2022-01-22 17:30:00,91797,12.62,39.75,28.055555555555557,84.8,0.0,,,,55.76,0.05018535,
-14.28,-170.71,2022-01-22 17:45:00,91798,12.61,37.37,27.83333333333333,85.6,0.0,,,,54.84,0.04935935,
-14.28,-170.71,2022-01-22 18:00:00,91799,12.6,35.66,27.22222222222222,88.2,0.0,,,,37.74,0.03396473,
-14.28,-170.71,2022-01-22 18:15:00,91800,12.58,34.55,26.999999999999996,89.3,0.0,,,,30.05,0.02704423,
-14.28,-170.71,2022-01-22 18:30:00,91801,12.58,33.67,26.63888888888889,91.2,0.0,,,,25.38,0.02283929,
-14.28,-170.71,2022-01-22 18:45:00,91802,12.56,33.02,26.238888888888894,92.4,0.0,,,,11.49,0.01034074,
-14.28,-170.71,2022-01-22 19:00:00,91803,12.55,32.38,26.105555555555554,93.2,0.0,,,,3.381,0.003042693,
-14.28,-170.71,2022-01-22 19:15:00,91804,12.55,31.75,25.73333333333333,93.2,0.0,,,,0.766,0.000689454,
-14.28,-170.71,2022-01-22 19:30:00,91805,12.55,31.23,25.450000000000003,93.8,0.0,,,,0.017,1.57e-05,
-14.28,-170.71,2022-01-22 19:45:00,91806,12.54,30.79,25.161111111111115,94.1,0.0,,,,0.01,8.58e-06,
-14.28,-170.71,2022-01-22 20:00:00,91807,12.54,30.4,25.083333333333336,94.5,0.0,,,,0.009,8.15e-06,
-14.28,-170.71,2022-01-22 20:15:00,91808,12.54,30.08,24.894444444444446,95.1,0.0,,,,0.008,7.19e-06,
-14.28,-170.71,2022-01-22 20:30:00,91809,12.53,29.83,24.783333333333335,95.5,0.0,,,,0.003,2.47e-06,
-14.28,-170.71,2022-01-22 20:45:00,91810,12.53,29.58,24.638888888888886,95.8,0.0,,,,0.006,5.04e-06,
-14.28,-170.71,2022-01-22 21:00:00,91811,12.52,29.39,24.577777777777776,95.9,0.0,,,,0.006,5.04e-06,
-14.28,-170.71,2022-01-22 21:15:00,91812,12.52,29.21,24.499999999999996,96.2,0.0,,,,0.011,9.97e-06,
-14.28,-170.71,2022-01-22 21:30:00,91813,12.52,29.06,24.377777777777776,96.1,0.0,,,,0.009,7.83e-06,
-14.28,-170.71,2022-01-22 21:45:00,91814,12.51,28.9,24.311111111111114,96.2,0.0,,,,0.006,5.47e-06,
-14.28,-170.71,2022-01-22 22:00:00,91815,12.51,28.74,24.14444444444444,96.6,0.0,,,,0.005,4.93e-06,
-14.28,-170.71,2022-01-22 22:15:00,91816,12.5,28.59,24.133333333333333,96.7,0.0,,,,0.009,8.04e-06,
-14.28,-170.71,2022-01-22 22:30:00,91817,12.5,28.46,24.105555555555554,96.5,0.0,,,,0.004,3.43e-06,
-14.28,-170.71,2022-01-22 22:45:00,91818,12.5,28.37,24.15,96.5,0.0,,,,0.006,5.68e-06,
-14.28,-170.71,2022-01-22 23:00:00,91819,12.49,28.28,24.01111111111111,97.2,0.0,,,,0.006,5.26e-06,
-14.28,-170.71,2022-01-22 23:15:00,91820,12.49,28.17,23.87777777777778,97.6,0.0,,,,0.006,5.04e-06,
-14.28,-170.71,2022-01-22 23:30:00,91821,12.48,28.04,23.81666666666667,97.8,0.0,,,,0.005,4.18e-06,
-14.28,-170.71,2022-01-22 23:45:00,91822,12.48,27.92,23.68333333333333,97.6,0.0,,,,0.008,6.76e-06,
-14.28,-170.71,2022-01-23 00:00:00,91823,12.47,27.8,23.66111111111111,97.6,0.0,,,,0.007,5.9e-06,
-14.28,-170.71,2022-01-23 00:15:00,91824,12.47,27.71,23.61111111111111,98.0,0.0,,,,0.002,1.61e-06,
-14.28,-170.71,2022-01-23 00:30:00,91825,12.46,27.64,23.61111111111111,98.3,0.0,,,,0.008,7.4e-06,
-14.28,-170.71,2022-01-23 00:45:00,91826,12.46,27.58,23.516666666666666,98.4,0.0,,,,0.002,1.72e-06,
-14.28,-170.71,2022-01-23 01:00:00,91827,12.45,27.51,23.444444444444443,98.4,0.0,,,,0.005,4.29e-06,
-14.28,-170.71,2022-01-23 01:15:00,91828,12.45,27.45,23.41666666666667,98.5,0.0,,,,0.009,7.72e-06,
-14.28,-170.71,2022-01-23 01:30:00,91829,12.44,27.36,23.41111111111111,98.7,0.0,,,,0.004,3.97e-06,
-14.28,-170.71,2022-01-23 01:45:00,91830,12.44,27.33,23.388888888888886,98.6,0.0,,,,0.01,9.01e-06,
-14.28,-170.71,2022-01-23 02:00:00,91831,12.43,27.29,23.433333333333337,98.4,0.0,,,,0.015,1.36e-05,
-14.28,-170.71,2022-01-23 02:15:00,91832,12.43,27.3,23.477777777777778,98.5,0.0,,,,0.005,4.72e-06,
-14.28,-170.71,2022-01-23 02:30:00,91833,12.42,27.28,23.5,98.7,0.0,,,,0.006,5.04e-06,
-14.28,-170.71,2022-01-23 02:45:00,91834,12.42,27.28,23.583333333333332,98.8,0.0,,,,0.006,5.47e-06,
-14.28,-170.71,2022-01-23 03:00:00,91835,12.41,27.31,23.594444444444445,98.7,0.0,,,,0.011,9.55e-06,
-14.28,-170.71,2022-01-23 03:15:00,91836,12.41,27.31,23.56666666666667,98.8,0.0,,,,0.009,7.72e-06,
-14.28,-170.71,2022-01-23 03:30:00,91837,12.4,27.29,23.522222222222226,98.6,0.0,,,,0.006,5.47e-06,
-14.28,-170.71,2022-01-23 03:45:00,91838,12.4,27.25,23.527777777777775,98.6,0.0,,,,0.003,2.47e-06,
-14.28,-170.71,2022-01-23 04:00:00,91839,12.39,27.21,23.522222222222226,98.6,0.0,,,,0.007,6.54e-06,
-14.28,-170.71,2022-01-23 04:15:00,91840,12.39,27.2,23.53888888888889,98.7,0.0,,,,0.009,7.72e-06,
-14.28,-170.71,2022-01-23 04:30:00,91841,12.38,27.23,23.54444444444444,98.9,0.0,,,,0.007,6.11e-06,
-14.28,-170.71,2022-01-23 04:45:00,91842,12.38,27.17,23.5,99.0,0.0,,,,0.008,7.19e-06,
-14.28,-170.71,2022-01-23 05:00:00,91843,12.38,27.15,23.455555555555556,99.2,0.0,,,,0.008,7.29e-06,
-14.28,-170.71,2022-01-23 05:15:00,91844,12.37,27.11,23.40555555555555,99.0,0.0,,,,0.007,6.22e-06,
-14.28,-170.71,2022-01-23 05:30:00,91845,12.37,27.07,23.366666666666667,99.1,0.0,,,,0.011,9.87e-06,
-14.28,-170.71,2022-01-23 05:45:00,91846,12.36,27.03,23.316666666666666,99.2,0.0,,,,0.037,3.32e-05,
-14.28,-170.71,2022-01-23 06:00:00,91847,12.36,27.0,23.272222222222222,99.4,0.0,,,,1.396,0.001256205,
-14.28,-170.71,2022-01-23 06:15:00,91848,12.36,27.09,23.394444444444446,99.1,0.0,,,,4.871,0.004383632,
-14.28,-170.71,2022-01-23 06:30:00,91849,12.37,27.23,23.588888888888885,99.3,0.0,,,,18.34,0.01650303,
-14.28,-170.71,2022-01-23 06:45:00,91850,12.38,27.47,23.805555555555554,99.1,0.0,,,,32.99,0.0296891,
-14.28,-170.71,2022-01-23 07:00:00,91851,12.39,27.79,24.055555555555557,99.1,0.0,,,,46.05,0.04144629,
-14.28,-170.71,2022-01-23 07:15:00,91852,12.59,28.65,24.394444444444442,98.2,0.0,,,,120.9,0.1088137,
-14.28,-170.71,2022-01-23 07:30:00,91853,13.13,31.03,25.705555555555552,93.2,0.0,,,,257.0,0.2313296,
-14.28,-170.71,2022-01-23 07:45:00,91854,13.21,33.42,26.999999999999996,85.5,0.0,,,,316.0,0.2844404,
-14.28,-170.71,2022-01-23 08:00:00,91855,13.28,34.93,27.666666666666668,81.5,0.0,,,,368.2,0.3314223,
-14.28,-170.71,2022-01-23 08:15:00,91856,13.38,36.31,28.166666666666668,81.1,0.0,,,,424.2,0.3817402,
-14.28,-170.71,2022-01-23 08:30:00,91857,13.4,38.51,28.5,77.66,0.0,,,,496.0,0.4463892,
-14.28,-170.71,2022-01-23 08:45:00,91858,13.33,39.55,28.388888888888886,78.73,0.0,,,,548.7,0.493849,
-14.28,-170.71,2022-01-23 09:00:00,91859,13.33,40.28,28.666666666666668,79.03,0.0,,,,612.7,0.5514125,
-14.28,-170.71,2022-01-23 09:15:00,91860,13.33,40.91,28.77777777777778,78.8,0.0,,,,668.2,0.6014181,
-14.28,-170.71,2022-01-23 09:30:00,91861,13.32,40.98,28.61111111111111,77.1,0.0,,,,715.4,0.6439023,
-14.28,-170.71,2022-01-23 09:45:00,91862,13.31,40.9,28.61111111111111,77.4,0.0,,,,759.2,0.6832706,
-14.28,-170.71,2022-01-23 10:00:00,91863,13.31,41.15,28.77777777777778,73.66,0.0,,,,793.8,0.714399,
-14.28,-170.71,2022-01-23 10:15:00,91864,13.32,41.88,29.22222222222222,74.71,0.0,,,,838.0,0.7538036,
-14.28,-170.71,2022-01-23 10:30:00,91865,13.32,42.1,28.666666666666668,77.13,0.0,,,,878.0,0.7898666,
-14.28,-170.71,2022-01-23 10:45:00,91866,13.32,41.67,28.88888888888889,76.79,0.0,,,,882.0,0.7936253,
-14.28,-170.71,2022-01-23 11:00:00,91867,13.32,41.2,28.72222222222222,77.95,0.0,,,,871.0,0.7837406,
-14.28,-170.71,2022-01-23 11:15:00,91868,13.24,40.52,28.77777777777778,79.15,0.0,,,,517.7,0.4659329,
-14.28,-170.71,2022-01-23 11:30:00,91869,13.24,39.35,29.333333333333332,79.52,0.0,,,,595.5,0.5359263,
-14.28,-170.71,2022-01-23 11:45:00,91870,13.32,39.37,29.055555555555557,78.57,0.0,,,,589.3,0.5303641,
-14.28,-170.71,2022-01-23 12:00:00,91871,13.34,39.35,29.333333333333332,78.36,0.0,,,,352.4,0.3171369,
-14.28,-170.71,2022-01-23 12:15:00,91872,13.35,39.25,29.055555555555557,77.4,0.0,,,,301.3,0.2711679,
-14.28,-170.71,2022-01-23 12:30:00,91873,13.35,38.91,29.333333333333332,77.46,0.0,,,,466.5,0.4198172,
-14.28,-170.71,2022-01-23 12:45:00,91874,13.37,39.95,30.166666666666668,71.45,0.0,,,,661.9,0.5957475,
-14.28,-170.71,2022-01-23 13:00:00,91875,13.35,41.25,30.72222222222222,73.87,0.0,,,,692.8,0.6234909,
-14.28,-170.71,2022-01-23 13:15:00,91876,13.31,42.68,31.22222222222222,71.58,0.0,,,,824.0,0.742003,
-14.28,-170.71,2022-01-23 13:30:00,91877,13.3,42.81,30.444444444444443,72.93,0.0,,,,579.1,0.521165,
-14.28,-170.71,2022-01-23 13:45:00,91878,13.15,42.47,30.333333333333332,72.48,0.0,,,,595.8,0.5362236,
-14.28,-170.71,2022-01-23 14:00:00,91879,13.26,42.86,31.166666666666668,66.61,0.0,,,,711.7,0.6405215,
-14.28,-170.71,2022-01-23 14:15:00,91880,13.19,43.4,31.0,68.04,0.0,,,,784.1,0.7056953,
-14.28,-170.71,2022-01-23 14:30:00,91881,13.04,43.6,31.38888888888889,71.69,0.0,,,,707.5,0.6367759,
-14.28,-170.71,2022-01-23 14:45:00,91882,13.04,43.99,31.666666666666668,67.3,0.0,,,,813.0,0.7320907,
-14.28,-170.71,2022-01-23 15:00:00,91883,13.18,45.44,31.944444444444443,69.33,0.0,,,,609.9,0.5489519,
-14.28,-170.71,2022-01-23 15:15:00,91884,13.1,45.53,31.555555555555557,69.61,0.0,,,,755.1,0.6795498,
-14.28,-170.71,2022-01-23 15:30:00,91885,12.93,45.08,31.61111111111111,71.13,0.0,,,,719.4,0.6474937,
-14.28,-170.71,2022-01-23 15:45:00,91886,12.82,45.1,30.77777777777778,69.3,0.0,,,,641.0,0.5768579,
-14.28,-170.71,2022-01-23 16:00:00,91887,12.73,44.79,29.666666666666668,71.71,0.0,,,,552.3,0.4970253,
-14.28,-170.71,2022-01-23 16:15:00,91888,12.7,43.22,30.38888888888889,68.8,0.0,,,,493.7,0.4442947,
-14.28,-170.71,2022-01-23 16:30:00,91889,12.69,43.21,31.22222222222222,69.87,0.0,,,,446.3,0.4017,
